CCN	CODCNH	Nombre Centro	Dirección	Teléfono	Cód. Municipio	Municipio	Cód. Provincia	Provincia	Cód. CCAA	CCAA	Código Postal	CAMAS	Cód. Clase de Centro	Clase de Centro	Cód. Dep. Funcional	Dependencia Funcional	Forma parte Complejo	CODIDCOM	Nombre del Complejo	ALTA	Email
1620000008	200219	Clínica Santa Maria de La Asunción (Inviza S. A.)	Cuesta Izaskungo Aldapa 9	943697000	200718	Tolosa	20	Guipúzcoa	16	País Vasco	20400	120	C11	Hospitales Generales	20	Privados	N			N	info@clinicadelaasuncion.com
1620000016	200230	Sanatorio Usurbil, S. L.	Barrio Urdaiaga, Barrio/Auzoa 48	943361124	200739	Usurbil	20	Guipúzcoa	16	País Vasco	20170	80	C14	Hospitales de salud mental y tratamiento de toxicomanías	20	Privados	N			N	aolano@sanatoriodeusurbil.com
1620000009	200245	Hospital de Zumarraga (Osi Goierri - Alto Urola)	Grupo Argixao 1	943035027	200809	Zumarraga	20	Guipúzcoa	16	País Vasco	20700	118	C11	Hospitales Generales	2	Servicios e Institutos de Salud de Las Comunidades Autónomas	N			N	secretaria.hospitalzumarraga@osakidetza.eus
0121000151	210084	Clínica Los Naranjos	Paseo De Los Naranjos 1	959243900	210412	Huelva	21	Huelva	01	Andalucía	21004	34	C11	Hospitales Generales	20	Privados	N			N	luisa.silvan@grupohla.com
0121001251	210137	Hospital Quironsalud Huelva	Calle Punta Umbría 8	959242100	210412	Huelva	21	Huelva	01	Andalucía	21002	56	C11	Hospitales Generales	20	Privados	N			N	correo@hospitalcostadelaluz.com
0121000146	210025	Hospital Infanta Elena	Calle Dr. Pedro Naranjo Rodríguez S/N	959015132	210412	Huelva	21	Huelva	01	Andalucía	21007	304	C11	Hospitales Generales	2	Servicios e Institutos de Salud de Las Comunidades Autónomas	N			N	direccion.hie.sspa@juntadeandalucia.es
0121000147	210123	Hospital Universitario Juan Ramon Jimenez	Ronda Exterior Norte S/N	959016000	210412	Huelva	21	Huelva	01	Andalucía	21005	587	C11	Hospitales Generales	2	Servicios e Institutos de Salud de Las Comunidades Autónomas	S	210101	Hospital Universitario Juan Ramón Jiménez	N	dirmed.hjrj.sspa@juntadeandalucia.es
0121000149	210031	Hospital Vázquez Diaz	Carretera Sevilla-Huelva S/N	959014603	210412	Huelva	21	Huelva	01	Andalucía	21005	91	C11	Hospitales Generales	2	Servicios e Institutos de Salud de Las Comunidades Autónomas	S	210101	Hospital Universitario Juan Ramón Jiménez	N	
0121001889	210148	Hospital Virgen de La Bella	Avenida Las Rosas, S/N S/N	959180550	210448	Lepe	21	Huelva	01	Andalucía	21440	61	C11	Hospitales Generales	20	Privados	N			N	mmorales@jmpascual.com
0121000150	210097	Hospital de Riotinto	Avenida La Esquila 5	959025295	210499	Minas de Riotinto	21	Huelva	01	Andalucía	21660	118	C11	Hospitales Generales	2	Servicios e Institutos de Salud de Las Comunidades Autónomas	N			N	secdireccion.dsa.sspa@juntadeandalucia.e
0222000003	220054	Hospital de Barbastro	Carretera Nacional 240 S/N	974249000	220481	Barbastro	22	Huesca	02	Aragón	22300	170	C11	Hospitales Generales	2	Servicios e Institutos de Salud de Las Comunidades Autónomas	N			N	sectorbarbastro@salud.aragon.es
0222000030	220105	Centro Sanitario Bajo Cinca-Baix Cinca	Calle Hermana Andresa 2	974474545	221127	Fraga	22	Huesca	02	Aragón	22520	20	C190	Otros Centros con Internamiento	2	Servicios e Institutos de Salud de Las Comunidades Autónomas	N			N	
0222000006	220041	Hospital Viamed Santiago	Calle Sariñena 12	974220600	221259	Huesca	22	Huesca	02	Aragón	22004	28	C11	Hospitales Generales	20	Privados	N			N	bnasarre@viamedsantiago.com
0222000004	220020	Centro de Rehabilitación Psicosocial Santo Cristo de Los Milagros	Carretera Arguis KM 2,5	974220772	221259	Huesca	22	Huesca	02	Aragón	22006	110	C14	Hospitales de salud mental y tratamiento de toxicomanías	2	Servicios e Institutos de Salud de Las Comunidades Autónomas	N			N	
0222000002	220015	Hospital Universitario San Jorge	Avenida Martínez de Velasco 36	974247000	221259	Huesca	22	Huesca	02	Aragón	22004	297	C11	Hospitales Generales	2	Servicios e Institutos de Salud de Las Comunidades Autónomas	N			N	sectorhuesca@salud.aragon.es
0222000001	220036	Hospital Sagrado Corazón de Jesús	Paseo Lucas Mallada 22	974292000	221259	Huesca	22	Huesca	02	Aragón	22006	70	C13	Hospitales de media y larga estancia	2	Servicios e Institutos de Salud de Las Comunidades Autónomas	N			N	hscjhuesca@salud.aragon.es
0222000005	220089	Hospital de Jaca Salud	Carretera Rapitan S/N	974355331	221301	Jaca	22	Huesca	02	Aragón	22700	50	C11	Hospitales Generales	2	Servicios e Institutos de Salud de Las Comunidades Autónomas	N			N	
0123002675	230184	Hospital de Alta Resolución de Alcalá La Real	Avenida De Iberoamérica S/N	953599008	230026	Alcalá la Real	23	Jaén	01	Andalucía	23680	28	C11	Hospitales Generales	2	Servicios e Institutos de Salud de Las Comunidades Autónomas	S	230119	Hospital Universitario de Jaén	N	gerencia@ephag.es
0123000736	230173	Hospital de Alta Resolución de Alcaudete	Camino Viejo de La Fuensanta 2	953368211	230032	Alcaudete	23	Jaén	01	Andalucía	23660	16	C11	Hospitales Generales	2	Servicios e Institutos de Salud de Las Comunidades Autónomas	S	230119	Hospital Universitario de Jaén	N	gerencia@ephag.es
0123000216	230145	Hospital Alto Guadalquivir	Avenida Blas Infante S/N	953021575	230050	Andújar	23	Jaén	01	Andalucía	23740	67	C11	Hospitales Generales	2	Servicios e Institutos de Salud de Las Comunidades Autónomas	N			N	gerencia@ephag.es
0123003109	230206	Centro Hospitalario de Alta Resolución de Cazorla	Carretera A-319 Cazorla-Peal del Becerro S/N	953028611	230281	Cazorla	23	Jaén	01	Andalucía	23470	26	C11	Hospitales Generales	2	Servicios e Institutos de Salud de Las Comunidades Autónomas	S	230228	Hospital San Juan de La Cruz	N	cesareoj.granados.sspa@juntadeandalucia.es
0123003127	230217	Hospital Metropolitano de Jaén	Carretera Córdoba-Valencia S/N	654337950	230503	Jaén	23	Jaén	01	Andalucía	23005	35	C11	Hospitales Generales	20	Privados	N			N	gcobopic@gmail.com
0123000215	230063	Clínica Cristo Rey	Paseo La Estación 40	953250440	230503	Jaén	23	Jaén	01	Andalucía	23008	39	C11	Hospitales Generales	20	Privados	N			N	illanav@clinicacristorey.es
0123003108	230195	Hospital Puerta de Andalucía	Carretera Carretera Bailen-Motril S/N	953008000	230503	Jaén	23	Jaén	01	Andalucía	23009	79	C11	Hospitales Generales	2	Servicios e Institutos de Salud de Las Comunidades Autónomas	S	230119	Hospital Universitario de Jaén	N	mcarmen.merino.sspa@juntadeandalucia.es
0123000211	230026	Hospital Doctor Sagaz	Carretera Del Neveral S/N	953008001	230503	Jaén	23	Jaén	01	Andalucía	23004	54	C11	Hospitales Generales	2	Servicios e Institutos de Salud de Las Comunidades Autónomas	S	230119	Hospital Universitario de Jaén	N	
0123000212	230151	Hospital Materno-Infantil del H.U. de Jaén	Avenida Del Ejercito Español 10	953008000	230503	Jaén	23	Jaén	01	Andalucía	23007	122	C12	Hospitales especializados	2	Servicios e Institutos de Salud de Las Comunidades Autónomas	S	230119	Hospital Universitario de Jaén	N	
0123000210	230047	Hospital Neurotraumatologico del H.U. de Jaén	Carretera Bailen Motril S/N	953008000	230503	Jaén	23	Jaén	01	Andalucía	23007	186	C11	Hospitales Generales	2	Servicios e Institutos de Salud de Las Comunidades Autónomas	S	230119	Hospital Universitario de Jaén	N	
0123000208	230011	Hospital Universitario de Jaén	Avenida Ejercito Español 10	953008010	230503	Jaén	23	Jaén	01	Andalucía	23007	692	C11	Hospitales Generales	2	Servicios e Institutos de Salud de Las Comunidades Autónomas	S	230119	Hospital Universitario de Jaén	N	
0123000213	230079	Hospital San Agustín	Avenida San Cristóbal S/N	953024200	230559	Linares	23	Jaén	01	Andalucía	23700	234	C11	Hospitales Generales	2	Servicios e Institutos de Salud de Las Comunidades Autónomas	N			N	
0123000703	230162	Hospital de Alta Resolución Sierra de Segura	Carretera Puente Genave - La Puerta de Segura, Km. 0,300 S/N	953499012	230716	Puente de Génave	23	Jaén	01	Andalucía	23350	24	C11	Hospitales Generales	2	Servicios e Institutos de Salud de Las Comunidades Autónomas	S	230228	Hospital San Juan de La Cruz	N	hsierra.segura.aqsnja.sspa@juntadeandalu
0123000214	230098	Hospital San Juan de La Cruz	Carretera De Linares S/N	953028200	230927	Úbeda	23	Jaén	01	Andalucía	23400	225	C11	Hospitales Generales	2	Servicios e Institutos de Salud de Las Comunidades Autónomas	S	230228	Hospital San Juan de La Cruz	N	
0724001718	240055	HM Regla	Calle Cardenal Landázuri 2	987236900	240896	León	24	León	07	Castilla y León	24003	130	C11	Hospitales Generales	22	Organizaciones No Gubernamentales	N			N	jsaz@HMhospitales.com
0724001714	240074	Hospital HM San Francisco	Calle Marqueses de San Isidro 11	987202111	240896	León	24	León	07	Castilla y León	24004	75	C11	Hospitales Generales	20	Privados	N			N	jsaz@HMhospitales.com
0724001719	240021	Hospital Monte San Isidro. Complejo Asistencial Universitario de León.	Carretera Nacional N-630, Km140 S/N	987227250	240896	León	24	León	07	Castilla y León	24008	130	C13	Hospitales de media y larga estancia	2	Servicios e Institutos de Salud de Las Comunidades Autónomas	S	240191	Complejo Asistencial Universitario de León	N	gerente.hleo@saludcastillayleon.es
0724001712	240016	Hospital de León. Complejo Asistencial Universitario de León.	Calle Altos de Nava S/N S/N	987237400	240896	León	24	León	07	Castilla y León	24080	789	C11	Hospitales Generales	2	Servicios e Institutos de Salud de Las Comunidades Autónomas	S	240191	Complejo Asistencial Universitario de León	N	gerente.hleo@saludcastillayleon.es
0724001722	240093	Hospital Santa Isabel. Complejo Asistencial Universitario de León.	Avenida De Madrid 118	987203000	240896	León	24	León	07	Castilla y León	24080	117	C14	Hospitales de salud mental y tratamiento de toxicomanías	2	Servicios e Institutos de Salud de Las Comunidades Autónomas	S	240191	Complejo Asistencial Universitario de León	N	gerente.hleo@saludcastillayleon.es
0724001716	240140	Hospital de La Reina	Calle Hospital 28	987409109	241152	Ponferrada	24	León	07	Castilla y León	24401	72	C11	Hospitales Generales	22	Organizaciones No Gubernamentales	N			N	info@hospitaldelareina.com
0724001715	240212	Clínica Ponferrada Recoletas	Camino De Santiago 101	987423732	241152	Ponferrada	24	León	07	Castilla y León	24404	46	C11	Hospitales Generales	20	Privados	N			N	marta.gallardo@gruporecoletas.com
0724001713	240135	Hospital El Bierzo	Calle Médicos Sin Fronteras 7	987455200	241152	Ponferrada	24	León	07	Castilla y León	24404	413	C11	Hospitales Generales	2	Servicios e Institutos de Salud de Las Comunidades Autónomas	N			N	gerente.hbrz@saludcastillayleon.es
0724001717	240188	Hospital San Juan de Dios León	Avenida San Ignacio de Loyola 73	987232500	241422	San Andrés del Rabanedo	24	León	07	Castilla y León	24010	297	C11	Hospitales Generales	22	Organizaciones No Gubernamentales	N			N	hospitalleon@sjd.es
0724001721	240220	Hospital Valle de Laciana	Avenida De Asturias Sn S/N	987481057	242029	Villablino	24	León	07	Castilla y León	24100	15	C13	Hospitales de media y larga estancia	4	Otros Centros o Establecimientos Públicos de Dependencia Autonómica	N			N	araceli.frances@ute-orthem.provire.es
0925000587	250210	Sant Joan de Deu Terres de Lleida	Carretera N-240 .	973740010	250194	Almacelles	25	Lleida	09	Cataluña	25100	14	C14	Hospitales de salud mental y tratamiento de toxicomanías	20	Privados	N			N	almacelles@sjd-lleida.org
0925000583	250175	Residencia Terraferma	Calle Partida del Grao S/N	973737455	250236	Alpicat	25	Lleida	09	Cataluña	25110	137	C13	Hospitales de media y larga estancia	20	Privados	N			N	
0925000582	250169	Hestia Balaguer.	Calle Gregori Gallego 22-28	973450304	250404	Balaguer	25	Lleida	09	Cataluña	25600	120	C13	Hospitales de media y larga estancia	20	Privados	N			N	hospitaljaumeurgell@jaumeurgell.org
0925001398	250254	Acompanya'M Lleida	Transversal D'Extremadura 13	932142124	251207	Lleida	25	Lleida	09	Cataluña	25001	31	C14	Hospitales de salud mental y tratamiento de toxicomanías	20	Privados	N			N	autoritzacio.centres@gencat.cat
0925001345	250243	Avantmedic	Calle Alfred Pereña 10	973728292	251207	Lleida	25	Lleida	09	Cataluña	25008	19	C190	Otros Centros con Internamiento	20	Privados	N			N	
0925000577	250061	Clínica Mi Nova Aliança	Avenida Enric Prat de La Riba 79-81	973232943	251207	Lleida	25	Lleida	09	Cataluña	25004	50	C11	Hospitales Generales	20	Privados	N			N	gerencia@clinicalleida.com
0925000909	250232	Hospital Sant Joan de Deu Lleida	Avenida Canadenca 28	973740010	251207	Lleida	25	Lleida	09	Cataluña	25001	130	C14	Hospitales de salud mental y tratamiento de toxicomanías	20	Privados	N			N	almacelles@sjd-lleida.org
0925000571	250077	Clínica Psiquiatrica Bellavista	Avenida Rovira Roure 116	973231698	251207	Lleida	25	Lleida	09	Cataluña	25198	75	C14	Hospitales de salud mental y tratamiento de toxicomanías	20	Privados	N			N	clinicabellavista@clinicabellavista.com
0925000574	250045	Vithas Hospital Montserrat	Calle Bisbe Torres 13	973266300	251207	Lleida	25	Lleida	09	Cataluña	25002	47	C11	Hospitales Generales	20	Privados	N			N	egean@vithas.es
0925000575	250058	Clínica Perpetuo Socorro de Lérida, Grupo Ha, Slu	Calle Bisbe Messeguer 3	973266100	251207	Lleida	25	Lleida	09	Cataluña	25003	58	C11	Hospitales Generales	20	Privados	N			N	ipaules@asisa.es
0925000586	250209	Hospital Jaume Nadal Meroles	Calle Academia 41	973289333	251207	Lleida	25	Lleida	09	Cataluña	25002	126	C13	Hospitales de media y larga estancia	8	Otras Entidades u o rganismos Públicos	N			N	gerenciaterritorial.lleida.ics@gencat.cat
0925000576	250024	Hospital Santa Maria	Avenida Alcalde Rovira Roure 44	973727222	251207	Lleida	25	Lleida	09	Cataluña	25198	251	C11	Hospitales Generales	8	Otras Entidades u o rganismos Públicos	N			N	gerencia@gss.cat
0925000572	250019	Hospital Universitari Arnau de Vilanova de Lleida.	Avenida Alcalde Rovira Roure 80	973248100	251207	Lleida	25	Lleida	09	Cataluña	25198	482	C11	Hospitales Generales	2	Servicios e Institutos de Salud de Las Comunidades Autónomas	N			N	arnau@arnau.scs.es
0925000584	250181	Castell D'Oliana Residencial, S.L	Carretera De Lleida A Puigcerdà .	973463030	251497	Oliana	25	Lleida	09	Cataluña	25790	20	C14	Hospitales de salud mental y tratamiento de toxicomanías	20	Privados	N			N	ccoello@caseresidencial.es
0925000578	250117	Fundacio Sant Hospital.	Paseo Joan Brudieu 8	973350050	252038	Seu d'Urgell, La	25	Lleida	09	Cataluña	25700	88	C11	Hospitales Generales	20	Privados	N			N	hospital@fsh.cat
0925000581	250138	Centre Sanitari del Solsones, F.P.C.	Plaza Antoni Guitart, 1	973481172	252075	Solsona	25	Lleida	09	Cataluña	25280	32	C13	Hospitales de media y larga estancia	8	Otras Entidades u o rganismos Públicos	N			N	info@cssolsones.com
0925000579	250143	Hospital Comarcal del Pallars	Avenida Pau Casals 5	973652255	252347	Tremp	25	Lleida	09	Cataluña	25620	63	C11	Hospitales Generales	8	Otras Entidades u o rganismos Públicos	N			N	hcp@hospitalpallars.com
0925000580	250156	Espitau Val D'Aran	Calle Espitau, 8	973640004	252430	Vielha e Mijaran	25	Lleida	09	Cataluña	25530	40	C11	Hospitales Generales	20	Privados	N			N	xavig@aransalut.com
1726000699	260110	Centro Asistencial Albelda de Iregua	Carretera De Soria KM. 8	941279220	260051	Albelda de Iregua	26	La Rioja	17	La Rioja	26120	140	C14	Hospitales de salud mental y tratamiento de toxicomanías	2	Servicios e Institutos de Salud de Las Comunidades Autónomas	N			N	
1726000825	260132	Centro Sociosanitario de Convalecencia Nuestra Señora Virgen del Carmen	Calle Severo Ochoa S/N	941010000	260368	Calahorra	26	La Rioja	17	La Rioja	26500	75	C13	Hospitales de media y larga estancia	4	Otros Centros o Establecimientos Públicos de Dependencia Autonómica	N			N	rdc@viamedvirgendelcarmen.com
1726000542	260099	Fundacion Hospital Calahorra	Carretera Carretera de Logroño S/N	941151000	260368	Calahorra	26	La Rioja	17	La Rioja	26500	80	C11	Hospitales Generales	2	Servicios e Institutos de Salud de Las Comunidades Autónomas	N			N	gerencia.fhc@riojasalud.es
1726000383	260121	Centro Sociosanitario de Convalecencia Los Jazmines	Calle Severo Ochoa 5	941303650	260717	Haro	26	La Rioja	17	La Rioja	26200	26	C13	Hospitales de media y larga estancia	20	Privados	N			N	
1726000080	260109	Clínica Los Manzanos	Calle Hnos. Maristas S/N	941499490	260841	Lardero	26	La Rioja	17	La Rioja	26140	52	C11	Hospitales Generales	20	Privados	N			N	jmem@viamedsalud.com
1726000846	260051	Policlínico Riojano Nuestra Señora de Valvanera	Calle Ramon y Cajal S/N	941211900	260892	Logroño	26	La Rioja	17	La Rioja	26006	87	C13	Hospitales de media y larga estancia	20	Privados	N			N	
1726000576	260027	Hospital Universitario San Pedro	Calle Piqueras 98	941298000	260892	Logroño	26	La Rioja	17	La Rioja	26006	522	C11	Hospitales Generales	2	Servicios e Institutos de Salud de Las Comunidades Autónomas	S	260012	Complejo Hospitalario San Pedro Hospital de La Rioja	N	
1726000067	260048	Hospital de La Rioja	Avenida Avenida de Viana 1	941298401	260892	Logroño	26	La Rioja	17	La Rioja	26071	68	C11	Hospitales Generales	2	Servicios e Institutos de Salud de Las Comunidades Autónomas	S	260012	Complejo Hospitalario San Pedro Hospital de La Rioja	N	gerencia_srs@riojasalud.es
1227000094	270095	Hospital Publico Da Mariña	Calle Medico Vior S/N	982589901	279024	Burela	27	Lugo	12	Galicia	27880	156	C11	Hospitales Generales	2	Servicios e Institutos de Salud de Las Comunidades Autónomas	N			N	
1227000097	270076	Hospital Quirón Salud Lugo	Calle Montevideo 23	982284040	270288	Lugo	27	Lugo	12	Galicia	27001	69	C11	Hospitales Generales	20	Privados	N			N	administracion@nsog.es
1227000096	270057	Hospital Ribera Polusa	Calle Doutor Iglesias Otero S/N	982222854	270288	Lugo	27	Lugo	12	Galicia	27004	97	C11	Hospitales Generales	20	Privados	N			N	polusa@polusa.es
1227000093	270018	Complexo Hospitalario Universitario de Lugo	Calle Ulises Romero 1	982296000	270288	Lugo	27	Lugo	12	Galicia	27003	817	C11	Hospitales Generales	2	Servicios e Institutos de Salud de Las Comunidades Autónomas	N			N	
1227000095	270109	Hospital Publico de Monforte	Calle Corredoira S/N	982417900	270312	Monforte de Lemos	27	Lugo	12	Galicia	27400	140	C11	Hospitales Generales	2	Servicios e Institutos de Salud de Las Comunidades Autónomas	N			N	
1328020932	281371	Hospital HM Valles	Calle Santiago 14	918883262	280053	Alcalá de Henares	28	Madrid	13	Madrid	28801	20	C190	Otros Centros con Internamiento	20	Privados	N			N	
1328000034	280745	Hospital Universitario Príncipe de Asturias	Carretera De Meco S/N	918878100	280053	Alcalá de Henares	28	Madrid	13	Madrid	28805	507	C11	Hospitales Generales	2	Servicios e Institutos de Salud de Las Comunidades Autónomas	N			N	
